potential(mV),background label,stimulation noise label,evoked potential label,dataset number,channel number,epoch number,stimulus number
-0.0237855504156093,0,1,0,1,1,20,1
-0.0149023334045664,0,1,0,1,1,20,1
0.0344488723042815,0,1,0,1,1,20,1
0.0541893546342571,0,1,0,1,1,20,1
0.06208554757412,0,1,0,1,1,20,1
0.0536958425756673,0,1,0,1,1,20,1
0.0186564864599026,0,1,0,1,1,20,1
0.00483814885983191,0,1,0,1,1,20,1
-0.0104607248972215,0,1,0,1,1,20,1
-0.0257595986396337,0,1,0,1,1,20,1
-0.00404506816220795,0,1,0,1,1,20,1
0.00977326942983936,0,1,0,1,1,20,1
0.0305007758415829,0,1,0,1,1,20,1
0.0369164325940194,0,1,0,1,1,20,1
0.0374099446520177,0,1,0,1,1,20,1
0.0230980949769144,0,1,0,1,1,20,1
-0.00404506816220795,0,1,0,1,1,20,1
-0.00848667667133984,0,1,0,1,1,20,1
-0.0203309660229984,0,1,0,1,1,20,1
-0.0104607248972215,0,1,0,1,1,20,1
-0.00503209227545609,0,1,0,1,1,20,1
0.0122408297154433,0,1,0,1,1,20,1
0.0290202396683483,0,1,0,1,1,20,1
0.0230980949769144,0,1,0,1,1,20,1
0.00434463680291808,0,1,0,1,1,20,1
-0.000590483765350314,0,1,0,1,1,20,1
-0.026746622751558,0,1,0,1,1,20,1
-0.0173698936858964,0,1,0,1,1,20,1
-0.00848667667133984,0,1,0,1,1,20,1
-0.0109542369536539,0,1,0,1,1,20,1
0.0280332155529424,0,1,0,1,1,20,1
0.010760293544033,0,1,0,1,1,20,1
0.0201370226320918,0,1,0,1,1,20,1
0.0137213658869983,0,1,0,1,1,20,1
-0.00898018872783313,0,1,0,1,1,20,1
-0.0099672128407744,0,1,0,1,1,20,1
-0.0247725745276508,0,1,0,1,1,20,1
-0.0153958454608625,0,1,0,1,1,20,1
0.116865386225733,0,1,0,1,1,21,1
0.104527584706899,0,1,0,1,1,21,1
0.08429359024248,0,1,0,1,1,21,1
0.0472801858156018,0,1,0,1,1,21,1
0.00829273325867064,0,1,0,1,1,21,1
-0.0287206709752308,0,1,0,1,1,21,1
-0.0134217972355879,0,1,0,1,1,21,1
-0.00108399582209096,0,1,0,1,1,21,1
0.0433320893493381,0,1,0,1,1,21,1
0.081332517884527,0,1,0,1,1,21,1
0.088735198780685,0,1,0,1,1,21,1
0.0744233490519237,0,1,0,1,1,21,1
0.0556698908101332,0,1,0,1,1,21,1
-0.00157750787881605,0,1,0,1,1,21,1
-0.0173698936858964,0,1,0,1,1,21,1
-0.026253110695603,0,1,0,1,1,21,1
-0.0247725745276508,0,1,0,1,1,21,1
0.0339553602463845,0,1,0,1,1,21,1
0.0393839928841837,0,1,0,1,1,21,1
0.0581374511036161,0,1,0,1,1,21,1
0.05270881845854,0,1,0,1,1,21,1
0.0300072637838205,0,1,0,1,1,21,1
0.00138356446176857,0,1,0,1,1,21,1
-0.0158893575171435,0,1,0,1,1,21,1
-0.0252660865836489,0,1,0,1,1,21,1
-0.00157750787881605,0,1,0,1,1,21,1
0.00335761268913881,0,1,0,1,1,21,1
0.0265526793799591,0,1,0,1,1,21,1
