potential(mV),background label,stimulation noise label,evoked potential label
-0.00799316461483102,1,0,0
-0.00404506816220795,1,0,0
0.00237058857542216,1,0,0
-0.00898018872783313,1,0,0
-0.0114477490100704,1,0,0
-0.0060191163886425,1,0,0
-0.0060191163886425,1,0,0
0.00335761268913881,1,0,0
-0.00207101993552561,1,0,0
-0.0099672128407744,1,0,0
-0.0109542369536539,1,0,0
0.00237058857542216,1,0,0
-0.00305804404889765,1,0,0
-0.00503209227545609,1,0,0
-0.00651262844521305,1,0,0
-0.00552560433205729,1,0,0
-0.00108399582209096,1,0,0
-0.00453858021883979,1,0,0
-0.00799316461483102,1,0,0
-0.00453858021883979,1,0,0
-0.00207101993552561,1,0,0
-0.0178634057421174,1,0,0
-0.0104607248972215,1,0,0
-0.0232920383595663,1,0,0
-0.00947370078431131,1,0,0
-0.0060191163886425,1,0,0
-0.0119412610664726,1,0,0
-0.0144088213482552,1,0,0
-0.000590483765350314,1,0,0
-0.00256453199221918,1,0,0
-0.0129282851792309,1,0,0
-0.00256453199221918,1,0,0
0.0117473176582905,1,0,0
-0.00453858021883979,1,0,0
-0.0134217972355879,1,0,0
-0.0149023334045664,0,0,1
-0.0104607248972215,0,0,1
-0.00355155610556057,0,0,1
-0.0163828695734094,0,0,1
-0.0109542369536539,0,0,1
-0.00453858021883979,0,0,1
-0.00108399582209096,0,0,1
-0.00453858021883979,0,0,1
0.00977326942983936,0,0,1
0.010760293544033,0,0,1
0.0161889261732471,0,0,1
0.0221110708619072,0,0,1
0.0438256014075611,0,0,1
0.026059167322332,0,0,1
0.0245786311495486,0,0,1
0.0285267276106378,0,0,1
0.0142148779442159,0,0,1
0.00187707651858826,0,0,1
-0.00404506816220795,0,0,1
-0.0114477490100704,0,0,1
-0.0287206709752308,0,0,1
-0.0134217972355879,0,0,1
-0.0208244780791302,0,0,1
-0.0252660865836489,0,0,1
-0.0144088213482552,0,0,1
-0.00799316461483102,0,0,1
-0.00404506816220795,0,0,1
-0.00453858021883979,0,0,1
-0.0114477490100704,0,0,1
-0.0188504298545147,0,0,1
-0.0395779362013116,0,0,1
-0.0376038879789018,0,0,1
-0.0435260326454543,0,0,1
-0.0405649603124316,0,0,1
-0.026253110695603,0,0,1
-0.019837453966852,0,0,1
-0.0188504298545147,0,0,1
0.000890052404965758,0,0,1
-0.0099672128407744,0,0,1
-0.0193439419106909,0,0,1
-0.0193439419106909,0,0,1
-0.026746622751558,0,0,1
-0.0366168638676125,0,0,1
-0.0380974000345256,0,0,1
-0.0410584723679701,0,0,1
-0.0287206709752308,0,0,1
-0.0232920383595663,0,0,1
-0.0163828695734094,0,0,1
-0.0183569177983234,0,0,1
-0.0119412610664726,0,0,1
-0.026253110695603,0,0,1
-0.0326687674218817,0,0,1
-0.043032520589986,0,0,1
-0.0346428156448613,0,0,1
-0.0519157375863042,0,0,1
-0.052902761696731,0,0,1
-0.043032520589986,0,0,1
-0.0445130567563501,0,0,1
-0.043032520589986,0,0,1
-0.0316817433103056,0,0,1
-0.0489546652546946,0,0,1
-0.0440195447009097,0,0,1
-0.0415519844234953,0,0,1
-0.0405649603124316,0,0,1
-0.0410584723679701,0,0,1
-0.0302012071428335,0,0,1
-0.0242790624716367,0,0,1
-0.0168763816296602,0,0,1
-0.0144088213482552,0,0,1
-0.0168763816296602,0,0,1
-0.0158893575171435,0,0,1
-0.0203309660229984,0,0,1
-0.0168763816296602,0,0,1
-0.0149023334045664,0,0,1
-0.00749965255830709,0,0,1
-0.0060191163886425,0,0,1
-0.00207101993552561,0,0,1
-0.00207101993552561,1,0,0
-0.0208244780791302,1,0,0
0.0117473176582905,1,0,0
0.000890052404965758,1,0,0
-0.0168763816296602,1,0,0
-0.00404506816220795,1,0,0
-9.69717085941291e-05,1,0,0
-0.00404506816220795,1,0,0
-0.00305804404889765,1,0,0
-0.00749965255830709,1,0,0
-0.00355155610556057,1,0,0
-0.000590483765350314,1,0,0
0.00927975737276743,1,0,0
-0.0134217972355879,1,0,0
-0.00157750787881605,1,0,0
-0.00503209227545609,1,0,0
-0.00503209227545609,1,0,0
-0.00157750787881605,1,0,0
0.0122408297154433,1,0,0
-0.0060191163886425,1,0,0
-0.00305804404889765,1,0,0
-0.00256453199221918,1,0,0
-0.0060191163886425,1,0,0
-0.00552560433205729,1,0,0
-9.69717085941291e-05,1,0,0
-0.0124347731228593,1,0,0
0.00138356446176857,1,0,0
0.00286410063227249,1,0,0
0.00187707651858826,1,0,0
-0.00651262844521305,1,0,0
0.00582517297370622,1,0,0
-0.00207101993552561,1,0,0
-0.00503209227545609,1,0,0
-0.0129282851792309,1,0,0
-0.0109542369536539,1,0,0
-0.0109542369536539,1,0,0
-0.0109542369536539,1,0,0
-0.00700614050176762,1,0,0
-0.00700614050176762,1,0,0
-0.00503209227545609,1,0,0
-0.00947370078431131,1,0,0
-0.0109542369536539,1,0,0
-0.00552560433205729,1,0,0
0.00829273325867064,1,0,0
0.00187707651858826,1,0,0
-0.0109542369536539,1,0,0
-0.00207101993552561,1,0,0
-0.00552560433205729,1,0,0
-0.00799316461483102,1,0,0
-0.00108399582209096,1,0,0
-0.00355155610556057,1,0,0
-0.00898018872783313,1,0,0
-0.00256453199221918,1,0,0
-0.00749965255830709,1,0,0
-0.0114477490100704,1,0,0
-0.00848667667133984,1,0,0
0.00237058857542216,1,0,0
-0.00453858021883979,1,0,0
-0.00404506816220795,1,0,0
-0.0060191163886425,1,0,0
-0.00898018872783313,1,0,0
-0.00799316461483102,1,0,0
-0.00157750787881605,1,0,0
-0.0144088213482552,1,0,0
0.00681219708764402,1,0,0
0.00237058857542216,0,0,1
0.010760293544033,0,0,1
0.00286410063227249,0,0,1
0.00681219708764402,0,0,1
-0.00256453199221918,0,0,1
-0.00108399582209096,0,0,1
0.00286410063227249,0,0,1
-0.00749965255830709,0,0,1
-0.0183569177983234,0,0,1
-0.0144088213482552,0,0,1
-0.0376038879789018,0,0,1
-0.0563573460827991,0,0,1
-0.0760978282764371,0,0,1
-0.101266943043999,0,0,1
-0.168878094334273,0,0,1
-0.175787263068785,0,0,1
-0.214281203130698,0,0,1
-0.223164420061351,0,0,1
-0.20539798619765,0,0,1
-0.18467048001061,0,0,1
-0.138280347059195,0,0,1
-0.100279918936058,0,0,1
-0.0297076950869806,0,0,1
0.00335761268913881,0,0,1
0.0176694623451921,0,0,1
0.0388904808261166,0,0,1
0.0541893546342571,0,0,1
0.05270881845854,0,0,1
0.0438256014075611,0,0,1
0.0566569149274727,0,0,1
0.0689947164002827,0,0,1
0.0778779334677688,0,0,1
0.0966313917413144,0,0,1
0.0995924641028241,0,0,1
0.0986054399822431,0,0,1
0.12229401889799,0,0,1
0.0931768073204333,0,0,1
0.0793584696462672,0,0,1
0.0709687646369854,0,0,1
0.0561634028687941,0,0,1
0.0606050113975463,0,0,1
0.0660336440457767,0,0,1
0.0645531078687696,0,0,1
0.0694882284594307,0,0,1
0.0561634028687941,0,0,1
0.0680076922820412,0,0,1
0.0635660837508549,0,0,1
0.0601114993387242,0,0,1
0.0566569149274727,0,0,1
0.0625790596330136,0,0,1
0.0724493008147062,0,0,1
0.0759038852300313,0,0,1
0.0838000781827737,0,0,1
0.0838000781827737,0,0,1
0.0615920355152433,0,0,1
0.0630725716919258,0,0,1
0.0305007758415829,0,0,1
0.0147083900014495,0,0,1
-0.00503209227545609,0,0,1
-0.0168763816296602,0,0,1
-0.0242790624716367,0,0,1
-0.0139153092919289,0,0,1
-0.0149023334045664,0,0,1
-0.00700614050176762,0,0,1
-0.00898018872783313,0,0,1
-0.0203309660229984,1,0,0
-0.0109542369536539,1,0,0
-0.019837453966852,1,0,0
-0.019837453966852,1,0,0
-0.0208244780791302,1,0,0
-0.0173698936858964,1,0,0
-0.0149023334045664,1,0,0
-0.0119412610664726,1,0,0
-0.0208244780791302,1,0,0
-0.0287206709752308,1,0,0
-0.0134217972355879,1,0,0
-0.0237855504156093,1,0,0
-0.0193439419106909,1,0,0
-0.0173698936858964,1,0,0
-0.0213179901352474,1,0,0
-0.0287206709752308,1,0,0
-0.0297076950869806,1,0,0
-0.0302012071428335,1,0,0
-0.0326687674218817,1,0,0
-0.0297076950869806,1,0,0
-0.0366168638676125,1,0,0
-0.0311882312544962,1,0,0
-0.0232920383595663,1,0,0
-0.0282271589193348,1,0,0
-0.027240134807498,1,0,0
-0.0149023334045664,1,0,0
-0.0252660865836489,1,0,0
-0.0232920383595663,1,0,0
-0.0237855504156093,1,0,0
-0.0346428156448613,1,0,0
-0.027240134807498,1,0,0
-0.033162279477648,1,0,0
-0.0297076950869806,1,0,0
-0.0208244780791302,1,0,0
-0.0163828695734094,1,0,0
-0.0247725745276508,1,0,0
-0.0178634057421174,1,0,0
-0.0227985263035086,1,0,0
-0.0208244780791302,1,0,0
-0.0203309660229984,1,0,0
-0.0287206709752308,1,0,0
-0.021811502191349,1,0,0
-0.0178634057421174,1,0,0
-0.019837453966852,1,0,0
-0.0203309660229984,1,0,0
-0.026746622751558,1,0,0
-0.0163828695734094,1,0,0
-0.0124347731228593,1,0,0
-0.0188504298545147,1,0,0
-0.0247725745276508,1,0,0
-0.00947370078431131,1,0,0
-0.0257595986396337,1,0,0
-0.0139153092919289,1,0,0
-0.0173698936858964,1,0,0
-0.0227985263035086,1,0,0
-0.0227985263035086,1,0,0
-0.026746622751558,1,0,0
-0.0321752553661008,1,0,0
-0.0163828695734094,1,0,0
-0.021811502191349,1,0,0
-0.0252660865836489,1,0,0
-0.0183569177983234,1,0,0
-0.00947370078431131,1,0,0
-0.0213179901352474,1,0,0
-0.0109542369536539,1,0,0
-0.0188504298545147,1,0,0
-0.0149023334045664,1,0,0
-0.00898018872783313,1,0,0
-0.00848667667133984,1,0,0
-0.0232920383595663,1,0,0
-0.00700614050176762,1,0,0
-0.0134217972355879,1,0,0
-0.00700614050176762,1,0,0
-0.0144088213482552,0,0,1
-0.0287206709752308,0,0,1
-0.0277336468634237,0,0,1
-0.027240134807498,0,0,1
-0.0173698936858964,0,0,1
-0.0114477490100704,0,0,1
-0.00256453199221918,0,0,1
-0.00256453199221918,0,0,1
-0.0144088213482552,0,0,1
-0.00947370078431131,0,0,1
-0.0168763816296602,0,0,1
-0.0149023334045664,0,0,1
-0.027240134807498,0,0,1
-0.021811502191349,0,0,1
-0.0405649603124316,0,0,1
-0.0632665148529608,0,0,1
-0.0795524126581983,0,0,1
-0.112617720281974,0,0,1
-0.169371606386797,0,0,1
-0.169371606386797,0,0,1
-0.194047209001764,0,0,1
-0.212307154923564,0,0,1
-0.19207316079335,0,0,1
-0.147163564013908,0,0,1
-0.10472152742142,0,0,1
-0.0731367559487173,0,0,1
0.000890052404965758,0,0,1
0.0230980949769144,0,0,1
0.0369164325940194,0,0,1
0.0428385772911342,0,0,1
0.048760721990738,0,0,1
0.0418515531747765,0,0,1
0.0453061375823314,0,0,1
0.0482672099323418,0,0,1
0.0704752525777828,0,0,1
0.0798519817058043,0,0,1
0.0926832952603851,0,0,1
0.0892287108405805,0,0,1
0.08429359024248,0,0,1
0.0877481746609514,0,0,1
0.0704752525777828,0,0,1
0.0571504269861691,0,0,1
0.0576439390448833,0,0,1
0.0532023305170943,0,0,1
0.0517217943414838,0,0,1
0.052215306400003,0,0,1
0.0606050113975463,0,0,1
0.0704752525777828,0,0,1
0.0739298369925914,0,0,1
0.0610985234563861,0,0,1
0.0655401319867561,0,0,1
0.0615920355152433,0,0,1
0.0610985234563861,0,0,1
0.0645531078687696,0,0,1
0.0847871023022049,0,0,1
0.0808390058249335,0,0,1
0.0783714455272495,0,0,1
0.0650466199277537,0,0,1
0.0507347702244978,0,0,1
0.0423450652329462,0,0,1
0.0191499985172823,0,0,1
-0.00256453199221918,0,0,1
-0.00503209227545609,0,0,1
-0.0188504298545147,0,0,1
-0.0193439419106909,0,0,1
-0.0208244780791302,0,0,1
-0.0149023334045664,0,0,1
-0.00898018872783313,0,0,1
0.00829273325867064,0,0,1
-0.0193439419106909,0,0,1
-0.034149303589138,0,0,1
-0.0287206709752308,0,0,1
-0.021811502191349,0,0,1
-0.0346428156448613,0,0,1
-0.0400714482568789,0,0,1
-0.0563573460827991,0,0,1
-0.0696821715657938,0,0,1
-0.0987993827740596,0,0,1
-0.148644100172709,0,0,1
-0.183189943853834,0,0,1
-0.199969353626229,0,0,1
-0.224644956216235,0,0,1
-0.217735787492896,0,0,1
-0.205891498249551,0,0,1
-0.176774287173572,0,0,1
-0.0992928948280709,0,0,1
-0.0607989545782028,0,0,1
-0.027240134807498,0,0,1
0.0112538056011537,0,0,1
0.0428385772911342,0,0,1
0.0492542340491515,0,0,1
0.0576439390448833,0,0,1
0.0601114993387242,0,0,1
0.0640595958098036,0,0,1
0.0744233490519237,0,0,1
0.0778779334677688,0,0,1
0.0897222229004955,0,0,1
0.115384850042815,0,0,1
0.116371874164741,0,0,1
0.107488657070288,0,0,1
0.108475681191575,0,0,1
0.0976184158617404,0,0,1
0.0788649575867488,0,0,1
0.0749168611112743,0,0,1
0.0704752525777828,0,0,1
0.0689947164002827,0,0,1
0.0833065661230865,0,0,1
0.0739298369925914,0,0,1
0.0793584696462672,0,0,1
0.0704752525777828,0,0,1
0.0675141802229478,0,0,1
0.0744233490519237,0,0,1
0.0685012043411524,0,0,1
0.0660336440457767,0,0,1
0.0704752525777828,0,0,1
0.0645531078687696,0,0,1
0.0754103731706435,0,0,1
0.08429359024248,0,0,1
0.0719557887554476,0,0,1
0.0423450652329462,0,0,1
0.0453061375823314,0,0,1
0.0127343417726116,0,0,1
-0.00157750787881605,0,0,1
-0.0144088213482552,0,0,1
-0.0134217972355879,0,0,1
-0.0173698936858964,0,0,1
0.00385112474602067,0,0,1
-0.0119412610664726,0,0,1
-0.0119412610664726,0,0,1
0.00434463680291808,0,0,1
-0.00552560433205729,0,0,1
-0.00453858021883979,0,0,1
-0.00552560433205729,0,0,1
-0.0158893575171435,0,0,1
-0.0158893575171435,1,0,0
-0.00848667667133984,1,0,0
-0.033162279477648,1,0,0
-0.0178634057421174,1,0,0
-0.0163828695734094,1,0,0
-0.0149023334045664,1,0,0
-0.0232920383595663,1,0,0
-0.0153958454608625,1,0,0
-0.0237855504156093,1,0,0
-0.0287206709752308,1,0,0
-0.021811502191349,1,0,0
-0.0292141830311134,1,0,0
-0.0277336468634237,1,0,0
-0.00552560433205729,1,0,0
-0.0311882312544962,1,0,0
-0.0302012071428335,1,0,0
-0.021811502191349,1,0,0
-0.0287206709752308,1,0,0
-0.0302012071428335,1,0,0
-0.0247725745276508,1,0,0
-0.0252660865836489,1,0,0
-0.0208244780791302,1,0,0
-0.027240134807498,1,0,0
-0.0203309660229984,1,0,0
-0.019837453966852,1,0,0
-0.0208244780791302,1,0,0
-0.0316817433103056,1,0,0
-0.021811502191349,1,0,0
-0.0242790624716367,1,0,0
-0.0193439419106909,1,0,0
-0.026253110695603,1,0,0
-0.0232920383595663,1,0,0
-0.0232920383595663,1,0,0
-0.00404506816220795,1,0,0
-0.0223050142474364,1,0,0
-0.0257595986396337,1,0,0
-0.0139153092919289,1,0,0
-0.0277336468634237,1,0,0
-0.0208244780791302,1,0,0
-0.021811502191349,1,0,0
-0.0168763816296602,1,0,0
-0.021811502191349,1,0,0
-0.021811502191349,1,0,0
-0.0153958454608625,1,0,0
-0.0114477490100704,1,0,0
-0.0168763816296602,1,0,0
-0.0232920383595663,1,0,0
-0.0188504298545147,1,0,0
-0.0139153092919289,1,0,0
-0.0237855504156093,1,0,0
-0.0158893575171435,1,0,0
-0.0193439419106909,1,0,0
-0.0124347731228593,1,0,0
-0.00157750787881605,1,0,0
-0.0168763816296602,1,0,0
-0.0252660865836489,1,0,0
-0.0144088213482552,1,0,0
-0.0193439419106909,1,0,0
-0.0134217972355879,1,0,0
-0.0168763816296602,1,0,0
-0.0208244780791302,1,0,0
-0.0114477490100704,0,0,1
0.00385112474602067,0,0,1
0.0112538056011537,0,0,1
0.00237058857542216,0,0,1
0.00631868503066668,0,0,1
-0.00256453199221918,0,0,1
-0.00552560433205729,0,0,1
-0.0060191163886425,0,0,1
-0.019837453966852,0,0,1
-0.043032520589986,0,0,1
-0.0538897858071037,0,0,1
-0.130877666261053,0,0,1
-0.132358202420871,0,0,1
-0.163449461755903,0,0,1
-0.195527745157989,0,0,1
-0.24290490212146,0,0,1
-0.231060612886679,0,0,1
-0.240930853915921,0,0,1
-0.216255251337713,0,0,1
-0.144696003749038,0,0,1
-0.104228015367538,0,0,1
-0.0548768099174226,0,0,1
-0.021811502191349,0,0,1
0.025565655264721,0,0,1
0.0388904808261166,0,0,1
0.0448126255240573,0,0,1
0.0517217943414838,0,0,1
0.0561634028687941,0,0,1
0.0675141802229478,0,0,1
0.0719557887554476,0,0,1
0.0902157349604291,0,0,1
0.108969193252248,0,0,1
0.119826458592115,0,0,1
0.120319970653249,0,0,1
0.11094324149514,0,0,1
0.0897222229004955,0,0,1
0.0902157349604291,0,0,1
0.0798519817058043,0,0,1
0.0734363249332777,0,0,1
0.0857741264217107,0,0,1
0.085280614361948,0,0,1
0.0907092470203823,0,0,1
0.0981119279219822,0,0,1
0.0976184158617404,0,0,1
0.0872546626011119,0,0,1
0.104034072646404,0,0,1
0.0808390058249335,0,0,1
0.0778779334677688,0,0,1
0.085280614361948,0,0,1
0.08429359024248,0,0,1
0.0961378796811303,0,0,1
0.103540560585928,0,0,1
0.0926832952603851,0,0,1
0.085280614361948,0,0,1
0.0680076922820412,0,0,1
0.0206305346895213,0,0,1
0.00977326942983936,0,0,1
-0.00108399582209096,0,0,1
-0.0158893575171435,0,0,1
-0.0158893575171435,0,0,1
-0.00552560433205729,0,0,1
-0.0149023334045664,0,0,1
-0.00157750787881605,0,0,1
-0.0114477490100704,0,0,1
-0.00453858021883979,0,0,1
-0.00305804404889765,0,0,1
-0.0124347731228593,0,0,1
-0.0247725745276508,0,0,1
-0.0144088213482552,0,0,1
-0.0139153092919289,1,0,0
-0.0203309660229984,1,0,0
-0.026253110695603,1,0,0
-0.0124347731228593,1,0,0
-0.0173698936858964,1,0,0
-0.019837453966852,1,0,0
-0.0129282851792309,1,0,0
-0.0153958454608625,1,0,0
-0.0178634057421174,1,0,0
-0.0193439419106909,1,0,0
-0.0203309660229984,1,0,0
-0.0129282851792309,1,0,0
-0.0149023334045664,1,0,0
-0.0193439419106909,1,0,0
-0.0134217972355879,1,0,0
-0.0134217972355879,1,0,0
-0.00898018872783313,1,0,0
-0.0153958454608625,1,0,0
-0.0163828695734094,1,0,0
-0.0139153092919289,1,0,0
-0.000590483765350314,1,0,0
-0.0173698936858964,1,0,0
-0.0193439419106909,1,0,0
-0.0104607248972215,1,0,0
-0.0134217972355879,1,0,0
-0.0158893575171435,1,0,0
-0.00503209227545609,1,0,0
-0.0144088213482552,1,0,0
-0.0153958454608625,1,0,0
-0.0168763816296602,1,0,0
-0.019837453966852,1,0,0
-0.0114477490100704,1,0,0
-0.0153958454608625,1,0,0
-0.00749965255830709,1,0,0
-0.0109542369536539,1,0,0
-0.00898018872783313,1,0,0
-0.0168763816296602,1,0,0
-0.0139153092919289,1,0,0
-0.0173698936858964,1,0,0
-0.0109542369536539,1,0,0
-0.00700614050176762,1,0,0
-0.00947370078431131,1,0,0
-0.0158893575171435,1,0,0
-0.00651262844521305,1,0,0
-0.0124347731228593,1,0,0
-0.00207101993552561,1,0,0
-0.00898018872783313,1,0,0
-0.00700614050176762,1,0,0
-0.00552560433205729,1,0,0
0.00927975737276743,1,0,0
-0.00848667667133984,1,0,0
-0.0149023334045664,1,0,0
-0.00552560433205729,1,0,0
-0.00749965255830709,0,0,1
-0.00256453199221918,0,0,1
0.00187707651858826,0,0,1
-0.00355155610556057,0,0,1
-0.00157750787881605,0,0,1
-0.00552560433205729,0,0,1
-0.0119412610664726,0,0,1
-0.00749965255830709,0,0,1
-0.0119412610664726,0,0,1
-0.0282271589193348,0,0,1
-0.0351363277005703,0,0,1
-0.0785653885491873,0,0,1
-0.107682599744471,0,0,1
-0.139760883218543,0,0,1
-0.167397558176646,0,0,1
-0.232541149041233,0,0,1
-0.243398414172828,0,0,1
-0.250307582891343,0,0,1
-0.244878950326898,0,0,1
-0.172826190754209,0,0,1
-0.151605172490045,0,0,1
-0.110150160013365,0,0,1
-0.0657340751273892,0,0,1
-0.00355155610556057,0,0,1
0.0364229205360376,0,0,1
0.0388904808261166,0,0,1
0.0551763787514901,0,0,1
0.0551763787514901,0,0,1
0.0635660837508549,0,0,1
0.0719557887554476,0,0,1
0.0902157349604291,0,0,1
0.107488657070288,0,0,1
0.122787530959225,0,0,1
0.126242115388448,0,0,1
0.127722651572708,0,0,1
0.113410801799203,0,0,1
0.118839434469907,0,0,1
0.100579488223483,0,0,1
0.0931768073204333,0,0,1
0.0872546626011119,0,0,1
0.0946573435006952,0,0,1
0.0773844214083059,0,0,1
0.0981119279219822,0,0,1
0.0986054399822431,0,0,1
0.103047048525472,0,0,1
0.0941638314405888,0,0,1
0.08429359024248,0,0,1
0.081332517884527,0,0,1
0.101566512344219,0,0,1
0.085280614361948,0,0,1
0.0803454937653596,0,0,1
0.0729428128739826,0,0,1
0.0759038852300313,0,0,1
0.0571504269861691,0,0,1
0.0492542340491515,0,0,1
0.00977326942983936,0,0,1
-0.0060191163886425,0,0,1
-0.021811502191349,0,0,1
-0.0247725745276508,0,0,1
-0.026746622751558,0,0,1
-0.019837453966852,0,0,1
-0.0223050142474364,0,0,1
0.000396540348178043,0,0,1
0.00385112474602067,0,0,1
-0.00157750787881605,0,0,1
-0.00700614050176762,0,0,1
-0.0188504298545147,0,0,1
-0.0247725745276508,0,0,1
-0.0252660865836489,0,0,1
-0.0168763816296602,1,0,0
-0.0149023334045664,1,0,0
-0.00651262844521305,1,0,0
-0.0252660865836489,1,0,0
-0.0247725745276508,1,0,0
-0.0119412610664726,1,0,0
-0.0336557915334006,1,0,0
-0.0242790624716367,1,0,0
-0.0232920383595663,1,0,0
-0.0213179901352474,1,0,0
-0.021811502191349,1,0,0
-0.0183569177983234,1,0,0
-0.026746622751558,1,0,0
-0.027240134807498,1,0,0
-0.0297076950869806,1,0,0
-0.0252660865836489,1,0,0
-0.0287206709752308,1,0,0
-0.0237855504156093,1,0,0
-0.0306947191986722,1,0,0
-0.0129282851792309,1,0,0
-0.0208244780791302,1,0,0
-0.0124347731228593,1,0,0
-0.0168763816296602,1,0,0
-0.026746622751558,1,0,0
-0.0282271589193348,1,0,0
-0.021811502191349,1,0,0
-0.0252660865836489,1,0,0
-0.0227985263035086,1,0,0
-0.0144088213482552,1,0,0
-0.0277336468634237,1,0,0
-0.021811502191349,1,0,0
-0.0173698936858964,1,0,0
-0.0287206709752308,1,0,0
-0.0227985263035086,1,0,0
-0.00848667667133984,1,0,0
-0.019837453966852,1,0,0
-0.0351363277005703,1,0,0
-0.0223050142474364,1,0,0
-0.0277336468634237,1,0,0
-0.0124347731228593,1,0,0
-0.0168763816296602,1,0,0
-0.0232920383595663,1,0,0
-0.0173698936858964,1,0,0
-0.0119412610664726,1,0,0
-0.0203309660229984,1,0,0
-0.0188504298545147,1,0,0
-0.0114477490100704,1,0,0
-0.0287206709752308,1,0,0
-0.0144088213482552,1,0,0
-0.0153958454608625,1,0,0
-0.0163828695734094,1,0,0
-0.0178634057421174,1,0,0
-0.0213179901352474,1,0,0
-0.021811502191349,1,0,0
-0.0158893575171435,1,0,0
-0.00947370078431131,1,0,0
-0.0242790624716367,1,0,0
-0.0144088213482552,1,0,0
-0.0168763816296602,1,0,0
-0.0183569177983234,1,0,0
-0.0163828695734094,1,0,0
-0.0178634057421174,1,0,0
-0.0247725745276508,1,0,0
0.00730570914463691,1,0,0
-0.0153958454608625,1,0,0
-0.021811502191349,1,0,0
-0.0134217972355879,1,0,0
-0.0124347731228593,1,0,0
-0.00700614050176762,1,0,0
0.00138356446176857,0,0,1
0.00483814885983191,0,0,1
-0.0134217972355879,0,0,1
-0.0129282851792309,0,0,1
-0.0099672128407744,0,0,1
-0.0287206709752308,0,0,1
-0.0637600269078735,0,0,1
-0.079058900603699,0,0,1
-0.11903337697904,0,0,1
-0.150618148384306,0,0,1
-0.215268227234219,0,0,1
-0.235995733401627,0,0,1
-0.239450317761701,0,0,1
-0.24290490212146,0,0,1
-0.200956377730195,0,0,1
-0.175293751016378,0,0,1
-0.127916593941133,0,0,1
-0.0854745573112172,0,0,1
0.000396540348178043,0,0,1
0.0295137517260757,0,0,1
0.0418515531747765,0,0,1
0.0556698908101332,0,0,1
0.08429359024248,0,0,1
0.0606050113975463,0,0,1
0.0650466199277537,0,0,1
0.0744233490519237,0,0,1
0.0838000781827737,0,0,1
0.100085976163144,0,0,1
0.108969193252248,0,0,1
0.0976184158617404,0,0,1
0.0966313917413144,0,0,1
0.0808390058249335,0,0,1
0.0645531078687696,0,0,1
0.0596179872799203,0,0,1
0.0502412581660323,0,0,1
0.0467866737572575,0,0,1
0.0660336440457767,0,0,1
0.0665271561048155,0,0,1
0.0828130540634184,0,0,1
0.08429359024248,0,0,1
0.0857741264217107,0,0,1
0.0714622766962076,0,0,1
0.0828130540634184,0,0,1
0.0729428128739826,0,0,1
0.0694882284594307,0,0,1
0.0808390058249335,0,0,1
0.0926832952603851,0,0,1
0.0926832952603851,0,0,1
0.0882416867208091,0,0,1
0.0847871023022049,0,0,1
0.0596179872799203,0,0,1
0.0665271561048155,0,0,1
0.0226045829194028,0,0,1
0.0226045829194028,1,0,0
0.000890052404965758,1,0,0
-0.0326687674218817,1,0,0
-0.0242790624716367,1,0,0
-0.0223050142474364,1,0,0
-0.0193439419106909,1,0,0
-0.0139153092919289,1,0,0
-0.0124347731228593,1,0,0
-0.00898018872783313,1,0,0
-0.0114477490100704,1,0,0
-0.0168763816296602,1,0,0
-0.0247725745276508,1,0,0
-0.0297076950869806,1,0,0
-0.0208244780791302,1,0,0
-0.0223050142474364,1,0,0
-0.0173698936858964,1,0,0
-0.0193439419106909,1,0,0
-0.0237855504156093,1,0,0
-0.0242790624716367,1,0,0
-0.0178634057421174,1,0,0
-0.0168763816296602,1,0,0
-0.0203309660229984,1,0,0
-0.026746622751558,1,0,0
-0.0302012071428335,1,0,0
-0.0247725745276508,1,0,0
-0.0173698936858964,1,0,0
-0.0257595986396337,1,0,0
-0.0257595986396337,1,0,0
-0.0104607248972215,1,0,0
-0.026253110695603,1,0,0
-0.0297076950869806,1,0,0
-0.026253110695603,1,0,0
-0.0297076950869806,1,0,0
-0.0302012071428335,1,0,0
-0.0232920383595663,1,0,0
-0.0257595986396337,1,0,0
-0.0139153092919289,1,0,0
-0.0237855504156093,1,0,0
-0.0183569177983234,1,0,0
-0.019837453966852,1,0,0
-0.0208244780791302,1,0,0
-0.021811502191349,1,0,0
-0.0208244780791302,1,0,0
-0.0410584723679701,1,0,0
-0.0178634057421174,1,0,0
-0.019837453966852,1,0,0
-0.0242790624716367,1,0,0
-0.0232920383595663,1,0,0
-0.0168763816296602,1,0,0
-0.0257595986396337,1,0,0
-0.0356298397562655,1,0,0
-0.0302012071428335,1,0,0
-0.027240134807498,1,0,0
-0.0237855504156093,1,0,0
-0.0223050142474364,1,0,0
-0.0232920383595663,1,0,0
-0.0223050142474364,1,0,0
-0.00305804404889765,1,0,0
-0.0252660865836489,1,0,0
-0.0099672128407744,1,0,0
-0.0193439419106909,1,0,0
-0.0158893575171435,1,0,0
-0.0188504298545147,1,0,0
-0.0119412610664726,1,0,0
-0.0183569177983234,1,0,0
-0.0173698936858964,1,0,0
-0.0203309660229984,1,0,0
-0.0232920383595663,1,0,0
-0.021811502191349,1,0,0
-0.0227985263035086,1,0,0
-0.0193439419106909,1,0,0
-0.0173698936858964,1,0,0
-0.0139153092919289,1,0,0
-0.0247725745276508,1,0,0
-0.0173698936858964,1,0,0
